ID,ORDER,StockCode,Name,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
201793,554325,23209,LUNCH BAG DOILEY PATTERN,20,2011-05-23 15:38:00,1.65,12621.0,Germany
201794,554325,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-05-23 15:38:00,6.25,12621.0,Germany
201795,554325,23079,TOADSTOOL BEDSIDE LIGHT,2,2011-05-23 15:38:00,8.95,12621.0,Germany
201796,554325,21078,SET/20 STRAWBERRY PAPER NAPKINS,12,2011-05-23 15:38:00,0.85,12621.0,Germany
201797,554325,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-05-23 15:38:00,0.85,12621.0,Germany
201798,554325,22383,LUNCH BAG SUKI DESIGN,10,2011-05-23 15:38:00,1.65,12621.0,Germany
201799,554325,20725,LUNCH BAG RED RETROSPOT,10,2011-05-23 15:38:00,1.65,12621.0,Germany
201800,554325,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,2011-05-23 15:38:00,2.95,12621.0,Germany
201801,554325,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,2011-05-23 15:38:00,2.95,12621.0,Germany
201802,554325,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-05-23 15:38:00,2.55,12621.0,Germany
201803,554325,22352,LUNCH BOX WITH CUTLERY RETROSPOT,12,2011-05-23 15:38:00,2.55,12621.0,Germany
201804,554325,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-05-23 15:38:00,3.75,12621.0,Germany
201805,554325,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-05-23 15:38:00,0.85,12621.0,Germany
201806,554325,21556,CERAMIC STRAWBERRY MONEY BOX,6,2011-05-23 15:38:00,2.55,12621.0,Germany
201807,554325,22244,3 HOOK HANGER MAGIC GARDEN,12,2011-05-23 15:38:00,1.95,12621.0,Germany
201808,554325,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-05-23 15:38:00,0.55,12621.0,Germany
201809,554325,84086C,PINK/PURPLE RETRO RADIO,6,2011-05-23 15:38:00,2.95,12621.0,Germany
201810,554325,POST,POSTAGE,3,2011-05-23 15:38:00,18.0,12621.0,Germany
201873,C554336,23199,JUMBO BAG APPLES,-2,2011-05-23 17:20:00,2.08,12474.0,Germany
201874,C554336,23126,FELTCRAFT GIRL AMELIE KIT,-1,2011-05-23 17:20:00,4.95,12474.0,Germany
201875,C554336,22431,WATERING CAN BLUE ELEPHANT,-1,2011-05-23 17:20:00,1.95,12474.0,Germany
201876,C554336,22433,WATERING CAN GREEN DINOSAUR,-1,2011-05-23 17:20:00,1.95,12474.0,Germany
202106,554363,22900,SET 2 TEA TOWELS I LOVE LONDON,6,2011-05-24 10:19:00,3.25,12647.0,Germany
202107,554363,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-05-24 10:19:00,3.25,12647.0,Germany
202108,554363,20725,LUNCH BAG RED RETROSPOT,10,2011-05-24 10:19:00,1.65,12647.0,Germany
202109,554363,22244,3 HOOK HANGER MAGIC GARDEN,12,2011-05-24 10:19:00,1.95,12647.0,Germany
202110,554363,22505,MEMO BOARD COTTAGE DESIGN,4,2011-05-24 10:19:00,4.95,12647.0,Germany
202111,554363,22427,ENAMEL FLOWER JUG CREAM,3,2011-05-24 10:19:00,5.95,12647.0,Germany
202112,554363,21154,RED RETROSPOT OVEN GLOVE,10,2011-05-24 10:19:00,1.25,12647.0,Germany
202113,554363,47559B,TEA TIME OVEN GLOVE,10,2011-05-24 10:19:00,1.25,12647.0,Germany
202114,554363,21936,RED RETROSPOT PICNIC BAG,10,2011-05-24 10:19:00,2.95,12647.0,Germany
202115,554363,20726,LUNCH BAG WOODLAND,10,2011-05-24 10:19:00,1.65,12647.0,Germany
202116,554363,47341A,FUSCHIA TABLE RUN FLOWER,12,2011-05-24 10:19:00,1.25,12647.0,Germany
202117,554363,47341B,BLUE TABLE RUN FLOWER,12,2011-05-24 10:19:00,1.25,12647.0,Germany
202118,554363,22077,6 RIBBONS RUSTIC CHARM,12,2011-05-24 10:19:00,1.65,12647.0,Germany
202119,554363,22968,ROSE COTTAGE KEEPSAKE BOX,2,2011-05-24 10:19:00,9.95,12647.0,Germany
202120,554363,POST,POSTAGE,2,2011-05-24 10:19:00,18.0,12647.0,Germany
204986,554699,23084,RABBIT NIGHT LIGHT,6,2011-05-26 09:17:00,2.08,12613.0,Germany
204987,554699,23199,JUMBO BAG APPLES,20,2011-05-26 09:17:00,2.08,12613.0,Germany
204988,554699,23200,JUMBO BAG PEARS,20,2011-05-26 09:17:00,2.08,12613.0,Germany
204989,554699,23298,SPOTTY BUNTING,3,2011-05-26 09:17:00,4.95,12613.0,Germany
204990,554699,23201,JUMBO BAG ALPHABET,10,2011-05-26 09:17:00,2.08,12613.0,Germany
204991,554699,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-26 09:17:00,2.08,12613.0,Germany
204992,554699,21556,CERAMIC STRAWBERRY MONEY BOX,6,2011-05-26 09:17:00,2.55,12613.0,Germany
204993,554699,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-26 09:17:00,1.65,12613.0,Germany
204994,554699,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-05-26 09:17:00,1.65,12613.0,Germany
204995,554699,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,2011-05-26 09:17:00,2.95,12613.0,Germany
204996,554699,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,2011-05-26 09:17:00,2.95,12613.0,Germany
204997,554699,20665,RED RETROSPOT PURSE,6,2011-05-26 09:17:00,2.95,12613.0,Germany
204998,554699,85099F,JUMBO BAG STRAWBERRY,10,2011-05-26 09:17:00,2.08,12613.0,Germany
204999,554699,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-05-26 09:17:00,1.25,12613.0,Germany
205000,554699,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-05-26 09:17:00,4.15,12613.0,Germany
205001,554699,23254,CHILDRENS CUTLERY DOLLY GIRL,4,2011-05-26 09:17:00,4.15,12613.0,Germany
205002,554699,23256,CHILDRENS CUTLERY SPACEBOY,4,2011-05-26 09:17:00,4.15,12613.0,Germany
205003,554699,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-05-26 09:17:00,2.55,12613.0,Germany
205004,554699,21930,JUMBO STORAGE BAG SKULLS,10,2011-05-26 09:17:00,2.08,12613.0,Germany
205005,554699,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-05-26 09:17:00,2.55,12613.0,Germany
205006,554699,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,2011-05-26 09:17:00,2.55,12613.0,Germany
205007,554699,POST,POSTAGE,3,2011-05-26 09:17:00,18.0,12613.0,Germany
205008,554700,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-05-26 09:18:00,4.95,12613.0,Germany
205009,554700,22467,GUMBALL COAT RACK,36,2011-05-26 09:18:00,2.1,12613.0,Germany
205010,554700,20665,RED RETROSPOT PURSE,6,2011-05-26 09:18:00,2.95,12613.0,Germany
205011,554700,22027,TEA PARTY BIRTHDAY CARD,12,2011-05-26 09:18:00,0.42,12613.0,Germany
205012,554700,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-05-26 09:18:00,0.42,12613.0,Germany
205013,554700,21930,JUMBO STORAGE BAG SKULLS,10,2011-05-26 09:18:00,2.08,12613.0,Germany
205104,554711,22128,PARTY CONES CANDY ASSORTED,12,2011-05-26 10:41:00,1.25,12654.0,Germany
205105,554711,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-05-26 10:41:00,2.55,12654.0,Germany
205106,554711,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-05-26 10:41:00,2.55,12654.0,Germany
205107,554711,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-05-26 10:41:00,3.75,12654.0,Germany
205108,554711,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-05-26 10:41:00,4.95,12654.0,Germany
205109,554711,22617,BAKING SET SPACEBOY DESIGN,3,2011-05-26 10:41:00,4.95,12654.0,Germany
205110,554711,22668,PINK BABY BUNTING,5,2011-05-26 10:41:00,2.95,12654.0,Germany
205111,554711,POST,POSTAGE,1,2011-05-26 10:41:00,18.0,12654.0,Germany
205134,554713,20719,WOODLAND CHARLOTTE BAG,10,2011-05-26 10:43:00,0.85,12654.0,Germany
205135,554713,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-26 10:43:00,1.65,12654.0,Germany
205136,554713,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-05-26 10:43:00,1.65,12654.0,Germany
205319,554794,23209,LUNCH BAG DOILEY PATTERN,10,2011-05-26 12:41:00,1.65,12720.0,Germany
205320,554794,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-26 12:41:00,2.08,12720.0,Germany
205321,554794,22963,JAM JAR WITH GREEN LID,12,2011-05-26 12:41:00,0.85,12720.0,Germany
205322,554794,22962,JAM JAR WITH PINK LID,12,2011-05-26 12:41:00,0.85,12720.0,Germany
205323,554794,22961,JAM MAKING SET PRINTED,12,2011-05-26 12:41:00,1.45,12720.0,Germany
205324,554794,23118,PARISIENNE JEWELLERY DRAWER,2,2011-05-26 12:41:00,7.5,12720.0,Germany
205325,554794,23111,PARISIENNE SEWING BOX,2,2011-05-26 12:41:00,12.5,12720.0,Germany
205326,554794,23112,PARISIENNE CURIO CABINET,2,2011-05-26 12:41:00,7.5,12720.0,Germany
205327,554794,23110,PARISIENNE KEY CABINET,2,2011-05-26 12:41:00,5.75,12720.0,Germany
205328,554794,21980,PACK OF 12 RED RETROSPOT TISSUES,24,2011-05-26 12:41:00,0.29,12720.0,Germany
205329,554794,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-05-26 12:41:00,0.29,12720.0,Germany
205330,554794,85017B,ENVELOPE 50 BLOSSOM IMAGES,24,2011-05-26 12:41:00,0.42,12720.0,Germany
205331,554794,21088,SET/6 FRUIT SALAD PAPER CUPS,24,2011-05-26 12:41:00,0.19,12720.0,Germany
205332,554794,21096,SET/6 FRUIT SALAD  PAPER PLATES,24,2011-05-26 12:41:00,0.39,12720.0,Germany
205333,554794,POST,POSTAGE,2,2011-05-26 12:41:00,18.0,12720.0,Germany
206042,554861,23199,JUMBO BAG APPLES,10,2011-05-27 10:29:00,2.08,12633.0,Germany
206043,554861,23201,JUMBO BAG ALPHABET,10,2011-05-27 10:29:00,2.08,12633.0,Germany
206044,554861,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-05-27 10:29:00,0.85,12633.0,Germany
206045,554861,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-05-27 10:29:00,4.15,12633.0,Germany
206046,554861,22939,APRON APPLE DELIGHT,4,2011-05-27 10:29:00,4.95,12633.0,Germany
206047,554861,22558,CLOTHES PEGS RETROSPOT PACK 24,12,2011-05-27 10:29:00,1.65,12633.0,Germany
206048,554861,22896,PEG BAG APPLES DESIGN,6,2011-05-27 10:29:00,2.55,12633.0,Germany
206049,554861,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-05-27 10:29:00,3.25,12633.0,Germany
206050,554861,22897,OVEN MITT APPLES DESIGN,10,2011-05-27 10:29:00,1.45,12633.0,Germany
206051,554861,23049,RECYCLED ACAPULCO MAT RED,2,2011-05-27 10:29:00,8.25,12633.0,Germany
206052,554861,23053,RECYCLED ACAPULCO MAT PINK,2,2011-05-27 10:29:00,8.25,12633.0,Germany
206053,554861,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-05-27 10:29:00,8.25,12633.0,Germany
206054,554861,22303,COFFEE MUG APPLES DESIGN,6,2011-05-27 10:29:00,2.55,12633.0,Germany
206055,554861,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-05-27 10:29:00,0.85,12633.0,Germany
206056,554861,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-05-27 10:29:00,4.95,12633.0,Germany
206057,554861,22318,FIVE HEART HANGING DECORATION,6,2011-05-27 10:29:00,2.95,12633.0,Germany
206058,554861,22894,TABLECLOTH RED APPLES DESIGN,2,2011-05-27 10:29:00,9.95,12633.0,Germany
206059,554861,21394,RED POLKADOT BEAKER,48,2011-05-27 10:29:00,0.39,12633.0,Germany
206060,554861,21395,BLUE POLKADOT BEAKER,48,2011-05-27 10:29:00,0.39,12633.0,Germany
206061,554861,23280,FOLDING BUTTERFLY MIRROR HOT PINK,12,2011-05-27 10:29:00,0.83,12633.0,Germany
206062,554861,23200,JUMBO BAG PEARS,20,2011-05-27 10:29:00,2.08,12633.0,Germany
206063,554861,23084,RABBIT NIGHT LIGHT,6,2011-05-27 10:29:00,2.08,12633.0,Germany
206064,554861,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-05-27 10:29:00,6.25,12633.0,Germany
206065,554861,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-05-27 10:29:00,2.55,12633.0,Germany
206066,554861,21747,SMALL SKULL WINDMILL,12,2011-05-27 10:29:00,1.25,12633.0,Germany
206067,554861,21934,SKULL SHOULDER BAG,10,2011-05-27 10:29:00,1.65,12633.0,Germany
206068,554861,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-05-27 10:29:00,2.95,12633.0,Germany
206069,554861,21408,SPOTTY PINK DUCK DOORSTOP,3,2011-05-27 10:29:00,4.25,12633.0,Germany
206070,554861,21746,SMALL RED RETROSPOT WINDMILL,12,2011-05-27 10:29:00,1.25,12633.0,Germany
206071,554861,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,2011-05-27 10:29:00,2.55,12633.0,Germany
206072,554861,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-05-27 10:29:00,1.65,12633.0,Germany
206073,554861,22505,MEMO BOARD COTTAGE DESIGN,4,2011-05-27 10:29:00,4.95,12633.0,Germany
206074,554861,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-05-27 10:29:00,2.95,12633.0,Germany
206075,554861,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-05-27 10:29:00,2.55,12633.0,Germany
206076,554861,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-05-27 10:29:00,2.95,12633.0,Germany
206077,554861,21539,RED RETROSPOT BUTTER DISH,3,2011-05-27 10:29:00,4.95,12633.0,Germany
206078,554861,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-05-27 10:29:00,8.5,12633.0,Germany
206079,554861,POST,POSTAGE,5,2011-05-27 10:29:00,18.0,12633.0,Germany
207305,554985,20665,RED RETROSPOT PURSE,6,2011-05-29 12:26:00,2.95,12426.0,Germany
207306,554985,20963,APPLE BATH SPONGE,10,2011-05-29 12:26:00,1.25,12426.0,Germany
207307,554985,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-05-29 12:26:00,0.85,12426.0,Germany
207308,554985,22551,PLASTERS IN TIN SPACEBOY,12,2011-05-29 12:26:00,1.65,12426.0,Germany
207309,554985,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-29 12:26:00,1.65,12426.0,Germany
207310,554985,22555,PLASTERS IN TIN STRONGMAN,12,2011-05-29 12:26:00,1.65,12426.0,Germany
207311,554985,22414,DOORMAT NEIGHBOURHOOD WITCH,2,2011-05-29 12:26:00,7.95,12426.0,Germany
207312,554985,22365,DOORMAT RESPECTABLE HOUSE,2,2011-05-29 12:26:00,7.95,12426.0,Germany
207313,554985,22366,DOORMAT AIRMAIL,2,2011-05-29 12:26:00,7.95,12426.0,Germany
207314,554985,21747,SMALL SKULL WINDMILL,12,2011-05-29 12:26:00,1.25,12426.0,Germany
207315,554985,21746,SMALL RED RETROSPOT WINDMILL,12,2011-05-29 12:26:00,1.25,12426.0,Germany
207316,554985,22960,JAM MAKING SET WITH JARS,6,2011-05-29 12:26:00,4.25,12426.0,Germany
207317,554985,21165,BEWARE OF THE CAT METAL SIGN,12,2011-05-29 12:26:00,1.69,12426.0,Germany
207318,554985,21770,OPEN CLOSED METAL SIGN,2,2011-05-29 12:26:00,4.95,12426.0,Germany
207319,554985,82600,NO SINGING METAL SIGN,12,2011-05-29 12:26:00,2.1,12426.0,Germany
207320,554985,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,2011-05-29 12:26:00,2.95,12426.0,Germany
207321,554985,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-05-29 12:26:00,2.95,12426.0,Germany
207322,554985,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-05-29 12:26:00,1.65,12426.0,Germany
207323,554985,22629,SPACEBOY LUNCH BOX,12,2011-05-29 12:26:00,1.95,12426.0,Germany
207324,554985,22631,CIRCUS PARADE LUNCH BOX,12,2011-05-29 12:26:00,1.95,12426.0,Germany
207325,554985,22975,SPACEBOY CHILDRENS EGG CUP,12,2011-05-29 12:26:00,1.25,12426.0,Germany
207326,554985,22976,CIRCUS PARADE CHILDRENS EGG CUP,12,2011-05-29 12:26:00,1.25,12426.0,Germany
207327,554985,23184,BULL DOG BOTTLE OPENER,4,2011-05-29 12:26:00,4.95,12426.0,Germany
207328,554985,22849,BREAD BIN DINER STYLE MINT,1,2011-05-29 12:26:00,16.95,12426.0,Germany
207329,554985,22360,GLASS JAR ENGLISH CONFECTIONERY,6,2011-05-29 12:26:00,2.95,12426.0,Germany
207330,554985,22363,GLASS JAR MARMALADE,6,2011-05-29 12:26:00,2.95,12426.0,Germany
207331,554985,22350,ILLUSTRATED CAT BOWL,6,2011-05-29 12:26:00,2.55,12426.0,Germany
207332,554985,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-05-29 12:26:00,6.35,12426.0,Germany
207333,554985,16161G,WRAP BAD HAIR DAY,25,2011-05-29 12:26:00,0.1,12426.0,Germany
207334,554985,POST,POSTAGE,4,2011-05-29 12:26:00,18.0,12426.0,Germany
207868,C555013,23112,PARISIENNE CURIO CABINET,-1,2011-05-31 10:44:00,7.5,12601.0,Germany
208072,555093,22624,IVORY KITCHEN SCALES,4,2011-05-31 13:15:00,8.5,12720.0,Germany
208073,555093,22627,MINT KITCHEN SCALES,2,2011-05-31 13:15:00,8.5,12720.0,Germany
208074,555093,22625,RED KITCHEN SCALES,2,2011-05-31 13:15:00,8.5,12720.0,Germany
208075,555093,21981,PACK OF 12 WOODLAND TISSUES,24,2011-05-31 13:15:00,0.29,12720.0,Germany
209142,555162,21498,RED RETROSPOT WRAP,25,2011-06-01 10:15:00,0.42,12473.0,Germany
209143,555162,21499,BLUE POLKADOT WRAP,25,2011-06-01 10:15:00,0.42,12473.0,Germany
209144,555162,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-01 10:15:00,2.08,12473.0,Germany
209145,555162,22082,RIBBON REEL STRIPES DESIGN,10,2011-06-01 10:15:00,1.65,12473.0,Germany
209146,555162,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-06-01 10:15:00,3.25,12473.0,Germany
209147,555162,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-06-01 10:15:00,0.85,12473.0,Germany
209148,555162,23206,LUNCH BAG APPLE DESIGN,10,2011-06-01 10:15:00,1.65,12473.0,Germany
209149,555162,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-06-01 10:15:00,3.25,12473.0,Germany
209150,555162,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-06-01 10:15:00,1.25,12473.0,Germany
209151,555162,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-06-01 10:15:00,1.25,12473.0,Germany
209152,555162,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-06-01 10:15:00,1.25,12473.0,Germany
209153,555162,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-06-01 10:15:00,0.65,12473.0,Germany
209154,555162,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-06-01 10:15:00,7.95,12473.0,Germany
209155,555162,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-06-01 10:15:00,1.69,12473.0,Germany
209156,555162,22432,WATERING CAN PINK BUNNY,6,2011-06-01 10:15:00,1.95,12473.0,Germany
209157,555162,22433,WATERING CAN GREEN DINOSAUR,6,2011-06-01 10:15:00,1.95,12473.0,Germany
209158,555162,22431,WATERING CAN BLUE ELEPHANT,6,2011-06-01 10:15:00,1.95,12473.0,Germany
209159,555162,23010,CIRCUS PARADE BABY GIFT SET,3,2011-06-01 10:15:00,16.95,12473.0,Germany
209160,555162,22418,10 COLOUR SPACEBOY PEN,24,2011-06-01 10:15:00,0.85,12473.0,Germany
209161,555162,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-06-01 10:15:00,2.95,12473.0,Germany
209162,555162,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-06-01 10:15:00,2.95,12473.0,Germany
209163,555162,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-06-01 10:15:00,1.65,12473.0,Germany
209164,555162,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-06-01 10:15:00,1.65,12473.0,Germany
209165,555162,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-06-01 10:15:00,0.29,12473.0,Germany
209166,555162,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-06-01 10:15:00,0.42,12473.0,Germany
209167,555162,22741,FUNKY DIVA PEN,48,2011-06-01 10:15:00,0.85,12473.0,Germany
209168,555162,22740,POLKADOT PEN,48,2011-06-01 10:15:00,0.85,12473.0,Germany
209169,555162,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-06-01 10:15:00,0.85,12473.0,Germany
209170,555162,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-06-01 10:15:00,2.55,12473.0,Germany
209171,555162,22813,PACK 3 BOXES BIRD PANNETONE,12,2011-06-01 10:15:00,1.95,12473.0,Germany
209172,555162,22045,SPACEBOY GIFT WRAP,25,2011-06-01 10:15:00,0.42,12473.0,Germany
209173,555162,22704,WRAP RED APPLES,25,2011-06-01 10:15:00,0.42,12473.0,Germany
209174,555162,22704,WRAP RED APPLES,25,2011-06-01 10:15:00,0.42,12473.0,Germany
209175,555162,23233,WRAP POPPIES  DESIGN,25,2011-06-01 10:15:00,0.42,12473.0,Germany
209176,555162,POST,POSTAGE,4,2011-06-01 10:15:00,18.0,12473.0,Germany
209177,C555163,POST,POSTAGE,-2,2011-06-01 10:18:00,18.0,12473.0,Germany
209739,C555273,21535,RED RETROSPOT SMALL MILK JUG,-2,2011-06-01 16:33:00,2.55,12708.0,Germany
209740,C555273,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2011-06-01 16:33:00,2.55,12708.0,Germany
209741,C555273,22328,ROUND SNACK BOXES SET OF 4 FRUITS,-2,2011-06-01 16:33:00,2.95,12708.0,Germany
209742,C555273,22326,ROUND SNACK BOXES SET OF4 WOODLAND,-3,2011-06-01 16:33:00,2.95,12708.0,Germany
210499,555282,47590B,PINK HAPPY BIRTHDAY BUNTING,10,2011-06-02 09:04:00,5.45,12709.0,Germany
210500,555282,47590A,BLUE HAPPY BIRTHDAY BUNTING,20,2011-06-02 09:04:00,5.45,12709.0,Germany
210501,555282,22354,RETROSPOT PADDED SEAT CUSHION,10,2011-06-02 09:04:00,3.75,12709.0,Germany
210502,555282,21592,RETROSPOT CIGAR BOX MATCHES,24,2011-06-02 09:04:00,1.25,12709.0,Germany
210503,555282,22197,SMALL POPCORN HOLDER,12,2011-06-02 09:04:00,0.85,12709.0,Germany
210504,555282,22333,RETROSPOT PARTY BAG + STICKER SET,10,2011-06-02 09:04:00,1.65,12709.0,Germany
210505,555282,21094,SET/6 RED SPOTTY PAPER PLATES,20,2011-06-02 09:04:00,0.85,12709.0,Germany
210506,555282,21086,SET/6 RED SPOTTY PAPER CUPS,50,2011-06-02 09:04:00,0.65,12709.0,Germany
210507,555282,21080,SET/20 RED RETROSPOT PAPER NAPKINS,40,2011-06-02 09:04:00,0.85,12709.0,Germany
210508,555282,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-06-02 09:04:00,0.55,12709.0,Germany
210509,555282,21238,RED RETROSPOT CUP,16,2011-06-02 09:04:00,0.85,12709.0,Germany
210510,555282,20658,RED RETROSPOT LUGGAGE TAG,20,2011-06-02 09:04:00,1.25,12709.0,Germany
210511,555282,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,2011-06-02 09:04:00,1.65,12709.0,Germany
210512,555282,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-06-02 09:04:00,1.25,12709.0,Germany
210513,555282,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-06-02 09:04:00,1.25,12709.0,Germany
210514,555282,20685,DOORMAT RED RETROSPOT,5,2011-06-02 09:04:00,7.95,12709.0,Germany
210515,555282,20979,36 PENCILS TUBE RED RETROSPOT,32,2011-06-02 09:04:00,1.25,12709.0,Germany
210516,555282,22467,GUMBALL COAT RACK,20,2011-06-02 09:04:00,2.55,12709.0,Germany
210517,555282,22627,MINT KITCHEN SCALES,12,2011-06-02 09:04:00,7.65,12709.0,Germany
210518,555282,23210,WHITE ROCKING HORSE HAND PAINTED,24,2011-06-02 09:04:00,1.25,12709.0,Germany
210519,555282,23213,STAR WREATH DECORATION WITH BELL,12,2011-06-02 09:04:00,1.25,12709.0,Germany
210520,555282,23212,HEART WREATH DECORATION WITH BELL,12,2011-06-02 09:04:00,1.25,12709.0,Germany
210521,555282,23169,CLASSIC GLASS COOKIE JAR,6,2011-06-02 09:04:00,4.15,12709.0,Germany
210522,555282,23168,CLASSIC CAFE SUGAR DISPENSER,12,2011-06-02 09:04:00,1.25,12709.0,Germany
210523,555282,23118,PARISIENNE JEWELLERY DRAWER,2,2011-06-02 09:04:00,7.5,12709.0,Germany
210524,555282,23111,PARISIENNE SEWING BOX,1,2011-06-02 09:04:00,12.5,12709.0,Germany
210525,555282,22979,PANTRY WASHING UP BRUSH,12,2011-06-02 09:04:00,1.45,12709.0,Germany
210526,555282,22980,PANTRY SCRUBBING BRUSH,12,2011-06-02 09:04:00,1.65,12709.0,Germany
210527,555282,22989,SET 2 PANTRY DESIGN TEA TOWELS,24,2011-06-02 09:04:00,3.25,12709.0,Germany
210528,555282,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2011-06-02 09:04:00,0.85,12709.0,Germany
210529,555282,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,12,2011-06-02 09:04:00,2.1,12709.0,Germany
210530,555282,22960,JAM MAKING SET WITH JARS,24,2011-06-02 09:04:00,3.75,12709.0,Germany
210531,555282,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-06-02 09:04:00,2.55,12709.0,Germany
210532,555282,22961,JAM MAKING SET PRINTED,48,2011-06-02 09:04:00,1.45,12709.0,Germany
210533,555282,23219,LAUREL STAR ANTIQUE SILVER,1,2011-06-02 09:04:00,1.25,12709.0,Germany
210534,555282,23224,CHERUB HEART DECORATION GOLD,1,2011-06-02 09:04:00,0.83,12709.0,Germany
210535,555282,23221,REINDEER HEART DECORATION SILVER,1,2011-06-02 09:04:00,0.83,12709.0,Germany
210536,555282,22948,METAL DECORATION NAUGHTY CHILDREN,4,2011-06-02 09:04:00,0.85,12709.0,Germany
210537,555282,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,2011-06-02 09:04:00,1.25,12709.0,Germany
210538,555282,21809,CHRISTMAS HANGING TREE WITH BELL,1,2011-06-02 09:04:00,1.25,12709.0,Germany
210539,555282,35953,FOLKART STAR CHRISTMAS DECORATIONS,4,2011-06-02 09:04:00,1.25,12709.0,Germany
210540,555282,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,2011-06-02 09:04:00,0.85,12709.0,Germany
